title,release_date,budget,revenue,runtime,popularity,vote_average,vote_count,belongs_to_collection,director,lead_actor,profit,profit_margin,production_company,genre1,genre2,genre3
Sex Drive,2008-10-16,19000000,18755936,109,3.9323,6.383,1391,False,Sean Anders,Josh Zuckerman,-244064,-0.013012627042446722,Summit Entertainment,Comedy,Adventure,Romance
What a Girl Wants,2003-03-27,20000000,50700000,105,3.9319,6.3,1639,False,Dennie Gordon,Amanda Bynes,30700000,0.6055226824457594,Sloane Square Films,Comedy,Romance,Drama
80 for Brady,2023-02-03,28000000,29637811,98,3.9302,6.3,173,False,Kyle Marvin,Lily Tomlin,1637811,0.055260862551556184,199 Productions,Comedy,Drama,Horror
Let Him Go,2020-11-05,21000000,7997460,114,3.9278,6.808,714,False,Thomas Bezucha,Diane Lane,-13002540,-1.6258337022004485,The Mazur Kaplan Company,Thriller,Crime,Western
The House with a Clock in Its Walls,2018-09-15,42000000,131523093,105,3.9244,6.3,2206,False,Eli Roth,Jack Black,89523093,0.6806644442280566,Amblin Entertainment,Comedy,Fantasy,Family
Drive-Away Dolls,2024-02-22,8000000,7935363,84,3.9238,5.5,449,False,Ethan Coen,Margaret Qualley,-64637,-0.008145437077043608,Focus Features,Comedy,Crime,
Christopher Robin,2018-08-01,75000000,99138899,104,3.9238,7.3,2783,False,Marc Forster,Ewan McGregor,24138899,0.24348564734413683,Walt Disney Pictures,Adventure,Comedy,Family
Footloose,2011-10-06,24000000,63543328,113,3.9212,6.6,1666,False,Craig Brewer,Dennis Quaid,39543328,0.6223049570208221,Weston Pictures,Drama,Music,Romance
Vantage Point,2008-02-01,40000000,152039882,90,3.9172,6.4,2055,False,Pete Travis,Dennis Quaid,112039882,0.7369111349349772,KanZaman Productions,Drama,Action,Thriller
Trouble with the Curve,2012-09-21,60000000,49000000,111,3.9169,6.995,1626,False,Robert Lorenz,Clint Eastwood,-11000000,-0.22448979591836735,Malpaso Productions,Drama,Romance,
What Lies Beneath,2000-07-21,100000000,291420351,130,3.9152,6.435,1889,False,Robert Zemeckis,Harrison Ford,191420351,0.6568530658313564,DreamWorks Pictures,Drama,Horror,Mystery
The Cell,2000-08-18,33000000,104155843,107,3.9149,6.272,1571,True,Tarsem Singh,Jennifer Lopez,71155843,0.6831670787782881,Caro-McLeod,Horror,Science Fiction,Thriller
Get Him to the Greek,2010-06-03,40000000,90029656,109,3.9118,6.0,1812,False,Nicholas Stoller,Jonah Hill,50029656,0.5557019566974687,Apatow Productions,Adventure,Comedy,Music
The Longest Ride,2015-04-09,34000000,63013281,128,3.9058,7.631,3207,False,George Tillman Jr.,Britt Robertson,29013281,0.46043120655786834,Fox 2000 Pictures,Drama,Romance,
Poltergeist,2015-05-20,35000000,95682614,93,3.9052,5.206,2297,False,Gil Kenan,Sam Rockwell,60682614,0.6342073179564263,TSG Entertainment,Horror,,
Everest,2015-09-10,55000000,203427584,121,3.905,6.8,4974,False,Baltasar Kormákur,Jason Clarke,148427584,0.729633519120003,Cross Creek Pictures,Adventure,Drama,History
Invictus,2009-12-11,60000000,122400000,134,3.903,7.2,4176,False,Clint Eastwood,Morgan Freeman,62400000,0.5098039215686274,Warner Bros. Pictures,Drama,History,
Violent Night,2022-11-30,20000000,75734910,111,3.899,7.3,2301,True,Tommy Wirkola,David Harbour,55734910,0.7359209907293743,87North Productions,Action,Comedy,Fantasy
The Good Lie,2014-09-10,20000000,3396345,110,3.8944,7.352,526,False,Philippe Falardeau,Reese Witherspoon,-16603655,-4.888683275697845,Alcon Entertainment,Drama,,
The Losers,2010-04-23,25000000,23580000,97,3.8927,6.263,1847,False,Sylvain White,Jeffrey Dean Morgan,-1420000,-0.06022052586938083,Dark Castle Entertainment,Action,Adventure,Crime
The Art of Racing in the Rain,2019-08-08,18000000,33800000,109,3.8896,8.2,1528,False,Simon Curtis,Kevin Costner,15800000,0.46745562130177515,Original Film,Drama,Romance,
Emily the Criminal,2022-08-12,2000000,2157673,97,3.8875,6.7,887,False,John Patton Ford,Aubrey Plaza,157673,0.073075484561377,Low Spark Films,Crime,Drama,Thriller
Cheaper by the Dozen 2,2005-12-21,60000000,129181830,94,3.8845,6.2,2011,True,Adam Shankman,Steve Martin,69181830,0.5355383957635528,20th Century Fox,Comedy,Family,Adventure
The Ruins,2008-04-02,8000000,22818256,91,3.8823,5.9,1315,False,Carter Smith,Jonathan Tucker,14818256,0.6494035302259734,Spyglass Entertainment,Horror,,
Max Payne,2008-10-15,35000000,85416905,100,3.8764,5.4,2120,False,John Moore,Mark Wahlberg,50416905,0.5902450457552869,Dune Entertainment,Crime,Action,Drama
The Big Sick,2017-03-30,5000000,56303596,120,3.8751,7.3,2489,False,Michael Showalter,Kumail Nanjiani,51303596,0.9111957254026901,FilmNation Entertainment,Comedy,Drama,Romance
Gone Baby Gone,2007-09-18,19000000,34600000,113,3.8749,7.3,3894,False,Ben Affleck,Casey Affleck,15600000,0.4508670520231214,Miramax,Crime,Drama,Mystery
Winnie the Pooh,2011-04-06,30000000,14460000,63,3.8725,6.905,893,False,Don Hall,Jim Cummings,-15540000,-1.0746887966804979,Walt Disney Animation Studios,Animation,Family,Comedy
My Little Pony: The Movie,2017-10-05,6000000,61294644,99,3.87,7.2,389,False,Jayson Thiessen,Tara Strong,55294644,0.902112164971543,Lionsgate,Family,Animation,Adventure
Saw V,2008-10-23,10800000,118209778,95,3.8647,6.167,3608,True,David Hackl,Tobin Bell,107409778,0.9086369995551468,Twisted Pictures,Horror,Thriller,Crime
Step Up Revolution,2012-07-26,33000000,140470746,99,3.863,6.9,2063,True,Scott Speer,Kathryn McCormick,107470746,0.7650756407316296,Summit Entertainment,Music,Drama,Romance
Happy Death Day 2U,2019-02-13,9000000,64600152,100,3.8613,6.324,3469,True,Christopher Landon,Jessica Rothe,55600152,0.8606814423594545,Digital Riot Media,Comedy,Horror,Science Fiction
The Campaign,2012-08-09,95000000,104907746,85,3.8545,5.83,1763,False,Jay Roach,Will Ferrell,9907746,0.0944424637623994,Location Gourmet,Comedy,,
Diary of a Wimpy Kid: The Long Haul,2017-05-19,22000000,40120144,91,3.8519,5.3,491,True,David Bowers,Jason Ian Drucker,18120144,0.451647032971766,20th Century Fox,Comedy,Family,Adventure
Carol,2015-11-20,11800000,40272135,118,3.8518,7.497,3774,False,Todd Haynes,Cate Blanchett,28472135,0.7069934335490283,Killer Films,Romance,Drama,
Men of Honor,2000-09-13,32000000,82300000,129,3.8517,7.489,2359,False,George Tillman Jr.,Robert De Niro,50300000,0.6111786148238153,Fox 2000 Pictures,Drama,,
Before Sunset,2004-06-16,2700000,15992615,80,3.8492,7.809,3503,True,Richard Linklater,Ethan Hawke,13292615,0.8311720753610339,Warner Independent Pictures,Drama,Romance,
The Peanuts Movie,2015-11-05,99000000,246233113,88,3.8451,6.928,1690,False,Steve Martino,Noah Schnapp,147233113,0.5979419713546,Blue Sky Studios,Comedy,Animation,Family
Trust,2010-09-10,9500000,120000,104,3.8451,6.555,982,False,David Schwimmer,Clive Owen,-9380000,-78.16666666666667,Dark Harbor Stories,Crime,Drama,Thriller
Spirit Untamed,2021-05-20,30000000,17635215,88,3.8438,7.3,529,True,Elaine Bogan,Isabela Merced,-12364785,-0.7011417212662279,Universal Pictures,Animation,Adventure,Family
Heaven Is for Real,2014-04-16,12000000,101300000,99,3.8426,6.728,830,False,Randall Wallace,Greg Kinnear,89300000,0.8815399802566634,TriStar Pictures,Drama,,
No Good Deed,2014-09-10,13200000,53830415,84,3.8419,5.9,636,False,Sam Miller,Idris Elba,40630415,0.7547854684010888,Will Packer Productions,Crime,Thriller,
Gridiron Gang,2006-09-15,30000000,41500000,125,3.8416,7.0,1026,False,Phil Joanou,Dwayne Johnson,11500000,0.27710843373493976,Columbia Pictures,Crime,Drama,
Lockout,2012-04-12,20000000,32948113,95,3.8377,5.933,1872,False,Stephen St. Leger,Guy Pearce,12948113,0.39298496396440064,EuropaCorp,Action,Thriller,Science Fiction
Red Lights,2012-03-02,14000000,13551174,114,3.8372,6.189,1295,False,Rodrigo Cortés,Cillian Murphy,-448826,-0.03312082038058105,Attitude Pinículas y Films A.I.E.,Thriller,,
Love Again,2023-05-04,9000000,10000000,104,3.8364,6.736,424,False,Jim Strouse,Priyanka Chopra Jonas,1000000,0.1,Screen Gems,Romance,Drama,Comedy
The Stepford Wives,2004-06-10,90000000,102000000,93,3.8334,5.685,1347,False,Frank Oz,Nicole Kidman,12000000,0.11764705882352941,Paramount Pictures,Comedy,Science Fiction,Horror
Thirteen,2003-08-20,2000000,10128960,100,3.833,6.664,1664,False,Catherine Hardwicke,Evan Rachel Wood,8128960,0.8025463621141756,Michael London Productions,Drama,,
Eragon,2006-12-14,100000000,250425512,104,3.8321,5.1,3309,False,Stefen Fangmeier,Ed Speleers,150425512,0.600679662382002,Fox 2000 Pictures,Fantasy,Action,Adventure
U-571,2000-04-20,62000000,127700000,116,3.831,6.501,1268,False,Jonathan Mostow,Matthew McConaughey,65700000,0.514487079091621,Universal Pictures,War,Action,Adventure
Doomsday,2008-03-14,30000000,22472631,108,3.8291,6.0,1316,False,Neil Marshall,Rhona Mitra,-7527369,-0.33495717524129687,Rogue Pictures,Action,Thriller,Science Fiction
The Unholy,2021-03-31,10000000,30832137,99,3.8287,6.6,2191,False,Evan Spiliotopoulos,Jeffrey Dean Morgan,20832137,0.6756630914036221,Ghost House Pictures,Horror,Mystery,
Insomnia,2002-05-24,46000000,113714830,118,3.8271,6.947,4890,False,Christopher Nolan,Al Pacino,67714830,0.5954793231454508,Alcon Entertainment,Thriller,Crime,Drama
Year One,2009-06-18,60000000,62357900,97,3.8267,4.976,1907,False,Harold Ramis,Jack Black,2357900,0.037812370204897854,Columbia Pictures,Comedy,Adventure,
Gulliver's Travels,2010-12-23,112000000,237382724,85,3.8224,5.201,2431,False,Rob Letterman,Jack Black,125382724,0.5281880748828208,Dune Entertainment,Family,Comedy,Adventure
Maid in Manhattan,2002-12-13,55000000,154906693,105,3.8172,6.118,1940,False,Wayne Wang,Jennifer Lopez,99906693,0.6449475556230485,Red Om Films,Comedy,Drama,Romance
D.E.B.S.,2004-01-22,3500000,97446,91,3.8164,6.4,575,False,Angela Robinson,Sara Foster,-3402554,-34.917328571721775,Destination Films,Action,Comedy,Romance
Exam,2009-06-19,600000,394717,97,3.8161,6.701,2119,False,Stuart Hazeldine,Luke Mably,-205283,-0.5200764091741679,Bedlam Productions,Thriller,Mystery,
Fences,2016-12-16,24000000,64400000,139,3.8159,6.862,2661,False,Denzel Washington,Denzel Washington,40400000,0.6273291925465838,Paramount Pictures,Drama,,
Happy Feet Two,2011-11-17,130000000,150406466,99,3.8136,6.18,1650,True,George Miller,Elijah Wood,20406466,0.13567545693148592,Warner Bros. Pictures,Animation,Comedy,Family
If Beale Street Could Talk,2018-12-14,12000000,20572691,120,3.8132,6.9,1157,False,Barry Jenkins,KiKi Layne,8572691,0.41670246250235327,Annapurna Pictures,Romance,Drama,
Peppermint,2018-09-06,25000000,53918723,102,3.8125,6.7,2102,False,Pierre Morel,Jennifer Garner,28918723,0.5363391673797616,STXfilms,Action,Thriller,
Copshop,2021-09-09,43500000,6807158,108,3.812,6.3,808,False,Joe Carnahan,Gerard Butler,-36692842,-5.3903320592823025,WarParty Films,Thriller,Crime,Action
Killers,2010-06-04,75000000,98159963,100,3.8118,6.0,2224,False,Robert Luketic,Ashton Kutcher,23159963,0.2359410322923614,Katalyst Films,Action,Comedy,Thriller
What's Your Number?,2011-09-30,20000000,30426096,106,3.8086,6.465,2362,False,Mark Mylod,Anna Faris,10426096,0.3426695294723319,Regency Enterprises,Comedy,Romance,
Pitch Perfect 3,2017-12-20,45000000,185400345,93,3.8068,6.5,3344,True,Trish Sie,Anna Kendrick,140400345,0.7572820050577576,Gold Circle Films,Comedy,Music,
Phone Booth,2003-04-04,13000000,97837138,81,3.8054,6.85,3853,False,Joel Schumacher,Colin Farrell,84837138,0.8671261213712118,Fox 2000 Pictures,Thriller,Crime,
Gretel & Hansel,2020-01-30,5000000,22304357,87,3.8029,6.0,1465,False,Osgood Perkins,Sophia Lillis,17304357,0.7758285522420575,Automatik Entertainment,Horror,Fantasy,
Hostiles,2017-12-22,55000000,36976336,134,3.8019,6.9,2353,False,Scott Cooper,Christian Bale,-18023664,-0.4874378034643562,Waypoint Entertainment,Drama,Western,History
Good Luck Chuck,2007-09-21,25000000,59768495,101,3.8015,5.9,1552,False,Mark Helfrich,Dane Cook,34768495,0.5817194326208147,Milestone Entertainment,Comedy,Romance,
Burnt,2015-10-02,20000000,36606743,100,3.8007,6.5,3427,False,John Wells,Bradley Cooper,16606743,0.4536525688723523,3 Arts Entertainment,Drama,,
Wall Street: Money Never Sleeps,2010-09-20,70000000,134748021,133,3.7998,6.08,1567,True,Oliver Stone,Michael Douglas,64748021,0.4805118510794307,Pressman Film,Drama,Crime,
Alpha,2018-08-17,51000000,99630675,97,3.7993,6.5,2603,False,Albert Hughes,Kodi Smit-McPhee,48630675,0.48810946026412044,Studio 8,Adventure,Drama,
The Invitation,2022-08-24,10000000,33628000,105,3.7984,6.0,869,False,Jessica M. Thompson,Nathalie Emmanuel,23628000,0.702628761746164,Screen Gems,Horror,Thriller,
Black Mass,2015-09-17,53000000,99975678,123,3.7958,6.5,3415,False,Scott Cooper,Johnny Depp,46975678,0.4698710620397093,Vendian Entertainment,Drama,Crime,History
Burlesque,2010-11-23,55000000,89500000,119,3.7944,7.2,2277,False,Steve Antin,Cher,34500000,0.3854748603351955,Screen Gems,Drama,Romance,
The Perfect Storm,2000-06-29,130000000,328718434,130,3.7938,6.479,2386,False,Wolfgang Petersen,George Clooney,198718434,0.6045247648022076,Baltimore/Spring Creek Pictures,Drama,Adventure,Action
A Nightmare on Elm Street,2010-04-30,35000000,115664037,95,3.7916,5.523,2764,False,Samuel Bayer,Jackie Earle Haley,80664037,0.6973994604736129,Platinum Dunes,Horror,Mystery,Thriller
Fighting with My Family,2019-02-14,11000000,39055536,108,3.7911,6.8,1751,False,Stephen Merchant,Florence Pugh,28055536,0.7183497878508184,WWE Studios,Comedy,,
Team America: World Police,2004-10-10,32000000,50826898,98,3.7887,6.717,1913,False,Trey Parker,Trey Parker,18826898,0.3704120995147097,Paramount Pictures,Adventure,Action,Comedy
Curious George,2006-02-10,50000000,69834815,87,3.7856,6.4,517,True,Matthew O'Callaghan,Will Ferrell,19834815,0.284024737518099,Universal Pictures,Adventure,Animation,Comedy
The Omen,2006-06-06,25000000,119975084,110,3.7854,5.629,1105,False,John Moore,Liev Schreiber,94975084,0.7916234007387734,20th Century Fox,Horror,Mystery,Thriller
Barefoot,2014-02-02,6000000,15071,90,3.7769,6.6,641,False,Andrew Fleming,Evan Rachel Wood,-5984929,-397.11558622520073,WhiteFlame Productions,Comedy,Drama,Romance
Mary Poppins Returns,2018-12-13,130000000,348807090,131,3.7713,6.5,3356,True,Rob Marshall,Emily Blunt,218807090,0.6273011537695521,Walt Disney Pictures,Fantasy,Family,Comedy
Punch-Drunk Love,2002-10-11,25000000,24665649,96,3.7709,7.1,2442,False,Paul Thomas Anderson,Adam Sandler,-334351,-0.013555329519203001,Columbia Pictures,Romance,Drama,Comedy
The Crazies,2010-02-26,20000000,54956140,101,3.7698,6.3,2101,False,Breck Eisner,Timothy Olyphant,34956140,0.6360734214593674,Penn Station Entertainment,Mystery,Horror,Action
The Way Back,2010-11-22,30000000,24200000,133,3.7687,7.0,1639,False,Peter Weir,Ed Harris,-5800000,-0.2396694214876033,Kontsept Film Company,Drama,Adventure,History
Leap Year,2010-01-08,19000000,32686500,100,3.7665,6.9,2068,False,Anand Tucker,Amy Adams,13686500,0.4187202667768039,Birnbaum/Barber Productions,Romance,Comedy,
Mr. Popper's Penguins,2011-06-17,55000000,187361754,94,3.7652,5.968,3018,False,Mark Waters,Jim Carrey,132361754,0.7064502288978358,Davis Entertainment,Comedy,Family,
Crimson Peak,2015-10-13,55000000,74700000,118,3.763,6.7,5011,False,Guillermo del Toro,Mia Wasikowska,19700000,0.2637215528781794,Double Dare You,Horror,Romance,Mystery
Shaft,2019-06-14,30000000,21360215,111,3.7556,6.54,1760,True,Tim Story,Samuel L. Jackson,-8639785,-0.4044802451660716,Davis Entertainment,Action,Crime,Comedy
I Feel Pretty,2018-04-19,32000000,94539426,110,3.7514,6.4,2065,False,Abby Kohn,Amy Schumer,62539426,0.661516878682974,Wonderland Sound and Vision,Comedy,Romance,
Hanna,2011-04-07,30000000,63782078,111,3.7461,6.59,3448,False,Joe Wright,Saoirse Ronan,33782078,0.5296484382336994,Holleran Company,Action,Thriller,Adventure
Walking with Dinosaurs,2013-12-18,80000000,126500000,87,3.7453,6.18,484,False,Neil Nightingale,Justin Long,46500000,0.3675889328063241,Animal Logic,Animation,Family,Adventure
The Fourth Kind,2009-11-05,10000000,47709193,98,3.7431,6.332,1766,False,Olatunde Osunsanmi,Milla Jovovich,37709193,0.7903967899855275,Universal Pictures,Mystery,Science Fiction,Thriller
The Gift,2000-03-16,10000000,12008642,112,3.7429,6.465,1268,False,Sam Raimi,Cate Blanchett,2008642,0.16726637366656447,Lakeshore Entertainment,Horror,Drama,Thriller
A History of Violence,2005-09-23,32000000,61477797,96,3.7425,7.167,3398,False,David Cronenberg,Viggo Mortensen,29477797,0.479486878815778,New Line Cinema,Drama,Thriller,Crime
The Spectacular Now,2013-08-02,2500000,6854611,95,3.742,6.7,2902,False,James Ponsoldt,Miles Teller,4354611,0.63528200214425,Global Produce,Comedy,Drama,Romance
Reagan,2024-08-29,25000000,30107173,141,3.741,6.188,80,False,Sean McNamara,Dennis Quaid,5107173,0.169633097069592,Rawhide Pictures,History,Drama,
Ferrari,2023-12-14,95000000,39220516,131,3.74,6.4,1087,False,Michael Mann,Adam Driver,-55779484,-1.422201686484696,STXfilms,History,Drama,
Suburbicon,2017-10-26,25000000,12751667,105,3.7383,5.9,1740,False,George Clooney,Matt Damon,-12248333,-0.9605279843019741,Black Bear Pictures,Thriller,Crime,Drama
Smallfoot,2018-09-20,80000000,214115531,96,3.7375,6.806,1550,False,Karey Kirkpatrick,Channing Tatum,134115531,0.6263699339026463,Warner Animation Group,Family,Animation,Adventure
She Said,2022-11-17,32000000,13900000,129,3.7371,7.2,632,False,Maria Schrader,Zoe Kazan,-18100000,-1.3021582733812949,Plan B Entertainment,Drama,History,
The Rite,2011-01-28,37000000,96047633,114,3.7296,6.115,2118,False,Mikael Håfström,Anthony Hopkins,59047633,0.6147744734115416,New Line Cinema,Drama,Thriller,Horror
Night School,2018-09-27,29000000,33157615,111,3.7267,6.1,1697,False,Malcolm D. Lee,Kevin Hart,4157615,0.12538944673795144,HartBeat Productions,Comedy,,
After.Life,2009-11-07,4500000,3606395,104,3.7249,6.31,1149,False,Agnieszka Wojtowicz-Vosloo,Christina Ricci,-893605,-0.2477834513412979,Lleju Productions,Drama,Horror,Mystery
Medieval,2022-09-08,23000000,4311284,126,3.7234,6.9,493,False,Petr Jákl,Ben Foster,-18688716,-4.334837602904378,R.U. Robot Studios,Action,Drama,History
I Can Only Imagine,2018-02-14,7000000,86086881,110,3.7217,7.5,479,True,Andrew Erwin,J. Michael Finley,79086881,0.9186867973530136,Kevin Downes Productions,Music,Drama,
Baby Boy,2001-06-27,16000000,29381649,130,3.7216,7.119,320,False,John Singleton,Tyrese Gibson,13381649,0.4554424089675838,New Deal Productions,Crime,Drama,Romance
"Are You There God? It's Me, Margaret.",2023-03-29,30000000,21800000,107,3.7204,7.228,423,False,Kelly Fremon Craig,Abby Ryder Fortson,-8200000,-0.3761467889908257,Gracie Films,Comedy,Drama,
Evan Almighty,2007-06-09,175000000,174440724,96,3.7193,5.6,4364,True,Tom Shadyac,Steve Carell,-559276,-0.003206109142266573,Universal Pictures,Fantasy,Comedy,Family
Chaos,2005-01-17,30000000,7000000,106,3.7181,6.319,1076,False,Tony Giglio,Jason Statham,-23000000,-3.2857142857142856,Mobius International,Drama,Action,Crime
In the Name of the King: A Dungeon Siege Tale,2007-11-29,60000000,13097915,127,3.7179,4.8,857,True,Uwe Boll,Jason Statham,-46902085,-3.5808817662963914,Boll Kino Beteiligungs GmbH & Co. KG,Adventure,Fantasy,Action
The Guest,2014-09-05,5000000,2700051,101,3.7178,6.646,2006,False,Adam Wingard,Dan Stevens,-2299949,-0.8518168730886935,HanWay Films,Mystery,Thriller,Action
Broken City,2013-01-18,56000000,34737199,109,3.7164,5.946,1496,False,Allen Hughes,Mark Wahlberg,-21262801,-0.6121046489672354,1984 Private Defense Contractors,Thriller,Crime,Drama
Think Like a Man,2012-04-20,12000000,96070507,122,3.7162,6.8,854,True,Tim Story,Michael Ealy,84070507,0.8750917386123506,Rainforest Entertainment,Comedy,Romance,
Gigli,2003-08-01,75600000,7266209,122,3.7157,4.049,470,False,Martin Brest,Ben Affleck,-68333791,-9.404325006340995,Casey Silver Productions,Comedy,Crime,Drama
Act of Valor,2012-02-24,12000000,82499399,110,3.7154,6.5,1167,False,Mike McCoy,Roselyn Sánchez,70499399,0.8545443949234103,Bandito Brothers,Action,Thriller,War
